,id_user,id_event,nama_event,lokasi,harga_tiket,durasi,timestamp,genre,nama_musisi,rating,lat,lng,id_event_organizer
10908,1434,2359,More Room For Dessert,5890,653935,3,1675123200,Electronic,Padi,5.0,43.207,-87.924,102
10909,758,1498,Frequency Function,9996,776294,3,1683590400,R&B,Naff,5.0,36.637,-93.222,161
10910,1169,1448,Happy Room,7811,143322,4,1681689600,Rock,Andra and The Backbone,5.0,42.522,-71.423,187
10911,1296,1332,Rhaparty Party,129,323422,1,1677110400,Indie,Agnes Monica,5.0,45.427,-75.689,83
10912,257,1785,Salami Serenade,5234,417320,3,1672531200,Rock,Kangen Band,5.0,43.617,-116.206,191
10913,96,2391,Ice Princess Winter Festival,6961,704921,1,1673740800,R&B,Vierra,5.0,34.06,-117.277,159
10914,902,1133,Summer Sounds,3213,164501,4,1672617600,R&B,Dewa 19,5.0,38.988,-76.945,156
10915,802,1822,Fest Kingdom,1391,372320,3,1675468800,Jazz,Naff,5.0,38.593,-121.486,55
10916,1750,957,Zed Music Night,8440,213021,4,1684022400,Jazz,Slank,5.0,40.766,-82.548,55
10917,1488,1060,Legion Movement,3997,276176,3,1681776000,Dangdut,Slank,5.0,40.425,-80.323,131
10918,1778,1107,Remix Refest,9921,311559,4,1675209600,Electronic,Gigi,5.0,33.294,-111.741,96
10919,1259,2006,Deliverance,495,485522,3,1684022400,Electronic,Dewa 19,5.0,48.233,-101.134,108
10920,1422,93,Jakarta International Travel Fair,5989,675337,2,1677456000,Electronic,Payung Teduh,1.0,48.451,-123.375,105
10921,1341,126,Bali International Jazz Festival,1095,428303,3,1682208000,Rock,Slank,1.0,42.585,-71.812,168
10922,817,1532,Musical Society,3256,360692,2,1681603200,R&B,Payung Teduh,5.0,47.617,-122.197,142
10923,625,1158,Warrior Within Sounds,4303,58874,1,1684022400,R&B,Andra and The Backbone,5.0,40.74,-73.985,141
10924,1365,2164,Glow Party Venue,4865,661076,2,1681344000,Rock,Kangen Band,5.0,47.628,-117.38,178
10925,310,1685,Fun with Frequency,7517,638510,4,1682035200,R&B,Slank,5.0,28.464,-81.457,144
10926,792,255,Stereo Shining,4448,403338,4,1673222400,Electronic,Vierra,2.0,40.762,-73.924,86
10927,1854,153,Yogyakarta International Gamelan Festival,7923,754063,1,1672617600,R&B,Padi,1.0,32.079,-81.091,140
10928,1404,1860,Excitement Encore,4718,398846,2,1682726400,Rock,Slank,5.0,38.366,-75.603,175
10929,493,772,Dance Helios,4853,120139,2,1677369600,Dangdut,Padi,5.0,38.626,-90.262,133
10930,991,1492,Funk Groover,1480,459387,3,1683590400,Indie,Andra and The Backbone,5.0,-34.482,150.848,60
10931,184,1343,Musical Celebration,5752,734599,4,1680048000,Electronic,Andra and The Backbone,5.0,40.852,-73.932,108
10932,741,1969,Keys and Kegs,5543,121625,4,1681948800,R&B,Yovie and Nuno,5.0,37.72,-122.438,149
10933,631,2105,Tinkling Gettogether,4517,782562,3,1680220800,Dangdut,Kangen Band,5.0,35.963,-83.926,130
10934,1295,1785,Salami Serenade,5088,417320,2,1680912000,Rock,Payung Teduh,5.0,41.405,-73.43,191
10935,1900,1098,Peace & Parabellum,3829,326586,3,1679529600,Indie,Armada,5.0,34.081,-118.255,74
10936,78,1155,Velocity Stage,227,365038,3,1678147200,Electronic,Raisa,5.0,34.061,-118.445,97
10937,1592,2446,Swimming Trunks & Bikinis Summer Fest,1619,183348,2,1682380800,Jazz,Slank,5.0,37.787,-122.42,51
10938,1367,1837,Ukulele Unwind,1304,620696,1,1680220800,Rock,Tulus,5.0,34.184,-118.888,186
10939,1196,147,Wonderful Indonesia Culinary and Shopping Festival,4176,585522,3,1682380800,Dangdut,Dewa 19,1.0,40.718,-74.047,120
10940,257,856,Modulation,8432,247045,1,1674950400,Indie,Nidji,5.0,41.91,-87.652,75
10941,468,1441,Overtones Reception,8214,421331,1,1672617600,R&B,Raisa,5.0,43.374,-79.779,166
10942,1868,943,Vintageer Sounds,6085,696548,1,1682985600,Indie,Gigi,5.0,43.645,-79.401,58
10943,1038,2211,Beats Brunch,486,182394,2,1677628800,R&B,Gigi,5.0,43.488,-114.275,151
10944,491,285,Melodious Occasion,6386,627934,3,1673740800,Dangdut,Kangen Band,2.0,33.641,-84.433,116
10945,54,905,Sonic Maximal Sound,8519,343680,1,1683158400,Jazz,Vierra,5.0,39.333,-82.981,51
10946,882,721,Ultra Range Musicfest,8317,193471,3,1678406400,Rock,Bunga Citra Lestari,5.0,40.056,-75.069,170
10947,57,193,Jakarta Fashion Week Plus Size,3369,633008,1,1682985600,Rock,Naff,1.0,45.516,-122.657,176
10948,1559,1912,Twilight Tandoor,7488,683112,3,1672704000,Dangdut,Vierra,5.0,40.733,-73.997,121
10949,1119,2524,The Spring Festival Of Your Life,22,456044,4,1675382400,Indie,Payung Teduh,5.0,36.632,-118.987,74
10950,2026,2944,Colorful Delusion Fantasy Festival,1843,443358,2,1673308800,Electronic,Agnes Monica,5.0,-33.84,151.208,90
10951,67,1555,Jukebox Jamboree,2745,221352,3,1679961600,Dangdut,Ran,5.0,38.511,-121.386,118
10952,1196,2344,The World of Chefs,1764,603629,1,1675641600,R&B,HIVI!,5.0,39.777,-86.147,159
10953,1889,1822,Fest Kingdom,8088,372320,3,1674345600,Jazz,Dewa 19,5.0,33.344,-111.964,55
10954,529,694,Celebration Scaled Up,2978,237469,4,1683590400,Indie,Element,5.0,41.925,-87.713,80
10955,809,1769,Inspired Events,8444,365455,1,1682121600,Indie,Vierra,5.0,41.666,-87.681,75
10956,2009,1290,Cello Celebration,2300,562275,3,1680739200,Pop,Padi,5.0,26.216,-98.183,197
10957,579,2837,Arid Axen Festival,3430,738368,4,1676160000,Rock,Kangen Band,5.0,37.493,-120.85,181
10958,932,1936,Shots of Sound,958,401757,2,1680134400,Rock,Armada,5.0,29.649,-82.325,179
10959,228,2951,Finding Existence for Fantasy World Festival,7675,225624,2,1683072000,Electronic,Agnes Monica,5.0,45.414,-75.695,102
10960,1846,1418,Karaoke Carousal,8788,496760,4,1682812800,Electronic,Padi,5.0,33.213,-96.609,93
10961,1520,2250,Mystical Festive Tribe,6642,737505,4,1677715200,Indie,Nidji,5.0,49.284,-123.11,56
10962,646,2707,Music In The Ears,5460,179013,2,1673308800,Dangdut,Armada,5.0,41.461,-81.736,116
10963,1377,35,Ubud Writers Retreat,4341,152281,3,1682553600,Rock,Kangen Band,1.0,42.257,-71.809,181
10964,400,410,Mammoth Festival,5009,396950,1,1675468800,Dangdut,Payung Teduh,3.0,21.29,-157.837,135
10965,873,253,Acoustic Amusements,9687,513019,4,1675728000,Indie,Repvblik,2.0,43.649,-79.422,71
10966,848,2583,Colors of Autumn Fall Festival,644,792397,3,1681084800,Indie,Element,5.0,34.04,-118.259,75
10967,1573,2602,Fall Dusk Festival,5533,523766,1,1680566400,R&B,HIVI!,5.0,41.013,-73.878,167
10968,1431,1272,Catching Crescendo,3540,258783,4,1682467200,Rock,Geisha,5.0,36.091,-115.298,178
10969,486,1611,Singalong Social,7332,600845,2,1678320000,Electronic,Payung Teduh,5.0,38.232,-77.505,90
10970,1028,1384,Indie Amusements,4116,596947,1,1681257600,Pop,Naff,5.0,34.858,-82.396,196
10971,1013,758,Bingo and Bowls,5648,197401,1,1678233600,Dangdut,Isyana Sarasvati,5.0,40.757,-73.988,138
10972,789,2992,Frolicking Wizard Sprout Festival,2306,55241,4,1676505600,Rock,Dewa 19,5.0,34.273,-119.258,172
10973,762,1772,Rhapsody Social,4845,333462,4,1675209600,Rock,Vierra,5.0,40.74,-73.985,171
10974,12,1548,Notey Affairs,450,506638,1,1680220800,R&B,Raisa,5.0,35.102,-80.676,167
10975,636,536,Esteemed Music,9048,87189,3,1680739200,Pop,Kangen Band,4.0,38.898,-77.025,199
10976,1028,2722,Music On My Mind Annual Festival,8421,65784,3,1680825600,Indie,HIVI!,5.0,41.397,-73.076,70
10977,149,1024,Forestland Festival,5945,537240,4,1674345600,R&B,Afgan,5.0,35.069,-120.578,149
10978,749,2472,Summer Glory Festival,4402,787614,3,1679529600,Electronic,Nidji,5.0,42.993,-81.252,104
10979,955,1248,Drumbeat DingDong,6777,677310,2,1678665600,Rock,Raisa,5.0,-37.825,144.953,176
10980,1712,1458,Modulation,7892,427097,4,1683849600,Rock,Kangen Band,5.0,37.332,-121.857,173
10981,1874,1011,Funk Fisheye,1865,792356,4,1683590400,Rock,Padi,5.0,32.264,-110.941,194
10982,612,510,Frequency Frolic,4846,227682,3,1676332800,Dangdut,Isyana Sarasvati,3.0,41.277,-75.857,135
10983,869,1695,Drunk Disco,4956,761794,2,1680825600,Pop,Vierra,5.0,43.753,-87.714,200
10984,609,81,Bali Spirit Festival,1067,552483,3,1672963200,Rock,Repvblik,1.0,43.162,-71.796,175
10985,1486,160,Yogyakarta International Batik Biennale,3118,78002,1,1677110400,Rock,Naff,1.0,43.886,-79.432,183
10986,1247,687,Sound Spirit Fest,5969,149881,2,1678492800,Electronic,Bunga Citra Lestari,5.0,33.45,-112.003,95
10987,1102,2199,Wide Open Festivals,9231,600016,1,1682812800,Electronic,Bunga Citra Lestari,5.0,38.706,-121.273,109
10988,1396,1186,Vodka Voices,3169,403469,2,1681776000,Electronic,HIVI!,5.0,38.906,-77.04,93
10989,1925,2674,Illusion Affair,8171,687604,1,1674259200,Rock,Repvblik,5.0,30.248,-81.538,191
10990,980,2550,Simply Spring Queen Fest,9944,749175,1,1673481600,Electronic,Isyana Sarasvati,5.0,37.533,-89.253,97
10991,2043,1142,Trident,57,373963,4,1672876800,R&B,Afgan,5.0,39.089,-94.581,160
10992,706,1450,Lost Lands,4787,146014,1,1679270400,Rock,Noah,5.0,44.564,-80.945,171
10993,725,1334,Singalong Celebration,2536,125018,3,1680048000,Indie,Bunga Citra Lestari,5.0,29.525,-98.575,64
10994,440,827,Indigo Musik,6991,97214,2,1677715200,Rock,Repvblik,5.0,33.557,-112.075,171
10995,613,774,Dance Maze,1398,571963,2,1683417600,Indie,Armada,5.0,-37.864,144.973,82
10996,1034,41,Borobudur Marathon,3216,428247,1,1674432000,Dangdut,Afgan,1.0,38.326,-122.705,131
10997,2079,1176,Crescendo Cocktails,7217,233068,2,1673827200,Rock,Repvblik,5.0,44.291,-121.549,178
10998,1851,818,Headbangers Fest,9740,704550,1,1679529600,Indie,Padi,5.0,40.877,-85.53,73
10999,1434,855,Metered Muse Fest,753,763608,2,1677456000,R&B,Gigi,5.0,34.939,-80.632,154
11000,564,241,Musical Madness,7562,453013,3,1683936000,Dangdut,Slank,2.0,37.918,-122.283,128
11001,647,414,Boomtown,1958,642665,4,1676419200,R&B,Kangen Band,3.0,38.895,-104.715,146
11002,175,855,Metered Muse Fest,7134,763608,1,1680307200,R&B,Gigi,5.0,41.51,-81.59,154
11003,1794,1635,Better Than The Rest Fest,8853,72093,4,1673049600,Indie,Judika,5.0,42.269,-89.09,66
11004,1615,232,Event Rebel,3898,77827,4,1679616000,Dangdut,Bunga Citra Lestari,2.0,42.529,-82.902,116
11005,1736,401,Fusion Function,5259,280503,2,1676851200,Electronic,Kangen Band,3.0,41.931,-87.984,111
11006,971,2637,Life After School,8249,755807,2,1677024000,Dangdut,Agnes Monica,5.0,34.137,-118.363,132
11007,1888,1114,Synthesize,4462,179708,3,1676505600,Pop,Dewa 19,5.0,42.643,-71.309,197
11008,358,563,Danceocity,5462,495859,3,1679270400,Indie,Kangen Band,4.0,41.518,-74.207,58
11009,613,2907,Sweet Wine Avatar,1914,194493,4,1677801600,Indie,Nidji,5.0,29.494,-95.684,74
11010,584,1913,Party Favors,3202,319558,2,1679356800,Indie,Padi,5.0,40.281,-74.738,69
11011,457,1259,Echo Affairs,9891,412985,1,1682985600,R&B,HIVI!,5.0,38.924,-78.194,153
11012,1253,585,Cultural Clambake,9933,599583,1,1682812800,Indie,Repvblik,4.0,40.731,-73.446,68
11013,922,956,Zero Point Music,6980,647651,4,1680652800,Jazz,Afgan,5.0,41.309,-72.933,54
11014,607,2819,Eden Stage Fest,3080,721672,1,1672790400,Jazz,Slank,5.0,39.658,-78.928,52
11015,1521,2789,Christmas Empire Festival,5605,143666,3,1675209600,Rock,Padi,5.0,30.229,-97.756,183
11016,1697,603,Naughty Notes,4333,671227,3,1672790400,Rock,Naff,4.0,32.765,-117.227,178
11017,508,2547,Teen Spring Talk Festival,4155,591493,3,1677628800,R&B,Element,5.0,40.766,-82.508,152
11018,320,1494,Food Picasso,8028,86995,1,1674691200,Rock,Gigi,5.0,41.83,-74.135,173
11019,1306,2596,Harvest Season Festival,6388,670691,3,1678838400,Electronic,Vierra,5.0,40.846,-73.901,103
11020,1982,358,Lovebound,3897,220825,1,1680912000,Indie,Armada,2.0,41.88,-87.624,63
11021,1789,2559,The Best Autumn Festival,2332,770795,3,1673136000,Indie,Vierra,5.0,43.659,-70.258,83
11022,1662,1106,Raving Music,8400,641521,4,1673222400,Rock,Kangen Band,5.0,34.102,-118.334,189
11023,1722,1293,Acoustic Festivity,7852,411700,4,1672617600,Dangdut,Geisha,5.0,43.11,-88.499,112
11024,512,1121,Sine Wave Festival,9291,352944,2,1683158400,R&B,Kangen Band,5.0,32.703,-97.119,163
11025,1821,405,Fun With Frequency,7037,297740,1,1683936000,Electronic,Dewa 19,3.0,41.507,-87.519,107
11026,1787,1624,The Wanderers Festival,6535,386795,2,1677369600,R&B,HIVI!,5.0,47.396,-122.228,144
11027,1644,1726,Harmonic Happenings,3250,639126,3,1675123200,Indie,Agnes Monica,5.0,24.709,-81.11,68
11028,1151,2391,Ice Princess Winter Festival,4594,704921,4,1679443200,R&B,Dewa 19,5.0,32.766,-117.066,159
11029,124,939,Unhinged,4140,588721,4,1677456000,Indie,Naff,5.0,42.22,-88.285,80
11030,1827,2112,Southside Theater,1037,529457,1,1680566400,Electronic,Isyana Sarasvati,5.0,41.31,-72.925,104
11031,951,968,Brain Music,5226,152811,1,1683158400,Dangdut,Payung Teduh,5.0,40.724,-73.984,116
11032,748,1184,Sonata Soirée,8792,85751,3,1676073600,Dangdut,Element,5.0,43.646,-79.353,121
11033,1427,594,Jingle Juices,4631,73763,1,1675987200,Rock,Repvblik,4.0,30.326,-81.657,169
11034,1798,2424,High Boots & Winter Snow Festival,7944,281491,4,1683763200,Electronic,Element,5.0,26.529,-80.092,101
11035,142,1549,Playful Pulse,1732,133178,1,1678147200,Indie,Slank,5.0,38.853,-77.054,66
11036,964,2229,Chocolate Goodness,5468,69199,3,1678060800,Electronic,Sheila On 7,5.0,39.895,-82.994,93
11037,1543,714,Jazz Ja,9835,757555,3,1683763200,Pop,Vierra,5.0,47.614,-122.314,198
11038,1256,38,Bali International Jazz Festival,495,652172,3,1680998400,Indie,Bunga Citra Lestari,1.0,41.629,-87.56,65
11039,415,1957,Amplify the GoodTimes,7861,600465,2,1680048000,Electronic,Element,5.0,29.763,-95.363,85
11040,1692,2052,Forest Beats,3515,243745,4,1683676800,Rock,Andra and The Backbone,5.0,40.621,-111.978,173
11041,372,2095,Legion Movement,8515,479547,4,1682726400,Dangdut,Geisha,5.0,34.098,-118.275,112
11042,762,2590,Orange Venture Festival,5147,487135,4,1675641600,R&B,Element,5.0,33.514,-86.812,148
11043,2083,1895,Jazz Capsule,5365,423959,1,1681257600,Indie,Armada,5.0,39.199,-85.963,73
11044,461,2669,The Clown’s Kingdom,176,674054,2,1675209600,Indie,Raisa,5.0,25.778,-80.185,62
11045,39,1553,Forest Spirit Trance,5047,226785,3,1683504000,Dangdut,HIVI!,5.0,26.371,-80.104,115
11046,1987,1417,Bounce and Booze,3686,589132,4,1682985600,Indie,Andra and The Backbone,5.0,44.656,-63.594,59
11047,1803,1734,Hillside Music Festival,7252,148479,4,1674345600,Rock,Element,5.0,40.696,-73.548,185
11048,1537,1003,FunkNest,2074,473493,1,1678838400,Indie,Element,5.0,27.343,-82.547,57
11049,1437,2759,Riverdale Fam Fest,4295,406935,1,1678320000,Dangdut,Isyana Sarasvati,5.0,44.052,-123.098,127
11050,305,2655,Atomic Jazz Festival,8908,468225,4,1676160000,R&B,Naff,5.0,35.084,-106.649,144
11051,1025,2992,Frolicking Wizard Sprout Festival,8047,55241,2,1676160000,Rock,Repvblik,5.0,34.424,-118.595,172
11052,720,1540,Treat Salsetta,3490,759268,4,1677628800,Rock,Repvblik,5.0,30.177,-85.702,183
11053,1248,529,Lyrical Lunch Party,406,301948,1,1672963200,Electronic,Armada,4.0,43.095,-79.041,101
11054,323,1601,Unhinged,6910,659058,2,1673654400,Indie,Payung Teduh,5.0,38.579,-121.487,67
11055,960,1054,Jazz Halo,7924,365665,1,1674950400,Rock,Padi,5.0,41.485,-81.802,172
11056,125,2627,Steak it Up,1605,418539,2,1679875200,Rock,HIVI!,5.0,32.229,-110.965,181
11057,1502,2669,The Clown’s Kingdom,3848,674054,3,1679443200,Indie,Kangen Band,5.0,39.084,-94.636,62
11058,577,552,Apache,1741,692574,4,1679529600,Indie,Isyana Sarasvati,4.0,44.268,-88.471,56
11059,654,2871,Champagne Chateau Wine Festival,9372,115023,1,1675468800,Dangdut,Andra and The Backbone,5.0,40.744,-73.996,137
11060,496,928,The Mad King,1904,728850,3,1674864000,Dangdut,Raisa,5.0,35.282,-120.661,115
11061,1604,1116,SoundX,4640,490915,3,1681257600,Electronic,Naff,5.0,35.46,-97.514,103
11062,777,634,Euphony Affairs,8107,571692,4,1674604800,Jazz,Element,4.0,45.52,-73.573,55
11063,1460,1359,Joyful Jingle,6475,601788,1,1681516800,Electronic,Payung Teduh,5.0,41.477,-81.774,96
11064,950,2952,Magical Experience Festival,1632,490352,1,1680307200,Dangdut,Repvblik,5.0,37.687,-97.306,116
11065,32,1668,Fiesta Fest,1473,182218,2,1682726400,Indie,Naff,5.0,41.45,-81.816,82
11066,828,2823,Milestone Jungle Festival,8211,50553,3,1683504000,Rock,Kangen Band,5.0,32.744,-117.251,184
11067,891,521,Starchilds,4656,95934,1,1681084800,Jazz,Tulus,3.0,39.683,-104.771,53
11068,1888,908,Souls of the Century,5960,345272,3,1682985600,R&B,Bunga Citra Lestari,5.0,39.525,-76.188,144
11069,1418,815,Groove and Soothe,5617,367249,2,1674950400,Rock,Naff,5.0,35.918,-84.096,170
11070,571,1384,Indie Amusements,8883,596947,1,1682294400,Pop,Kangen Band,5.0,34.279,-118.691,196
11071,2,1671,Soundlicious,6770,275518,4,1677801600,Dangdut,Andra and The Backbone,5.0,35.245,-80.883,127
11072,580,1986,Paradise Point Resort,5572,198720,4,1675296000,Electronic,Vierra,5.0,40.55,-77.142,96
11073,1523,2848,Going Loco For Locals,6306,682710,1,1675382400,Indie,Gigi,5.0,43.073,-89.395,79
11074,806,503,Synthesize,3473,751410,2,1675641600,Indie,Sheila On 7,4.0,41.742,-71.31,63
11075,1234,1210,Stereo Strategy,1787,441859,3,1676505600,Dangdut,Naff,5.0,33.999,-81.017,133
11076,1926,2353,Taste of the Wild Food Fest,2185,83583,1,1681948800,Pop,Vierra,5.0,42.198,-83.261,200
11077,951,2368,International Ice Festival,819,124468,1,1673654400,Rock,Sheila On 7,5.0,35.681,-105.949,189
11078,1916,959,Acapella Fest,3235,553616,2,1674777600,Indie,Vierra,5.0,39.729,-105.019,60
11079,1207,1751,Festival Oasis,9010,223860,1,1675814400,Indie,Repvblik,5.0,41.36,-72.082,74
11080,867,1063,Loud Rotation,9864,778024,2,1678665600,Electronic,Geisha,5.0,40.764,-73.998,107
11081,665,2442,Yellow Polka Dots Bikini Summer Fest,9205,586630,3,1680652800,Electronic,Nidji,5.0,27.713,-97.324,94
11082,63,78,Yogyakarta International Film Festival,1515,551128,3,1680048000,Rock,Repvblik,1.0,44.581,-79.434,184
11083,1943,2463,Summer Paradise,9226,743446,1,1681516800,Rock,Payung Teduh,5.0,40.763,-73.993,186
11084,643,1667,Hell on Earth,3353,172610,4,1679788800,R&B,Agnes Monica,5.0,39.092,-94.58,150
11085,1178,834,Jazz Dapper,124,550987,2,1678147200,Dangdut,Payung Teduh,5.0,41.494,-75.703,127
11086,1075,1831,Sound Shower,163,595716,2,1683244800,R&B,Kangen Band,5.0,-33.885,151.226,146
11087,145,722,Music In The Valley,4420,61165,3,1681430400,Indie,Agnes Monica,5.0,39.221,-95.12,76
11088,1372,110,Yogyakarta International Arts Festival,8736,599727,4,1682726400,Electronic,Bunga Citra Lestari,1.0,44.645,-72.879,101
11089,14,862,Music and Madness,5937,265231,3,1676160000,Rock,Geisha,5.0,45.509,-122.655,183
11090,1537,1720,Blue Mark,2432,231643,3,1675296000,R&B,Element,5.0,40.636,-73.582,160
11091,1226,1936,Shots of Sound,7128,401757,4,1679097600,Rock,HIVI!,5.0,40.753,-111.9,179
11092,1920,498,Funk Groover,4017,269980,1,1672531200,Indie,Bunga Citra Lestari,4.0,43.64,-79.438,73
11093,6,2826,Everland Dome,5902,455380,1,1672531200,Rock,Isyana Sarasvati,5.0,39.166,-86.528,182
11094,682,2590,Orange Venture Festival,1325,487135,3,1673308800,R&B,Vierra,5.0,40.739,-74.169,148
11095,68,1285,Concerto Celebration,9255,668238,4,1673222400,Electronic,Element,5.0,45.673,-118.787,110
11096,1032,1672,Boozy Disco,3187,182060,3,1682640000,Dangdut,Vierra,5.0,37.505,-122.486,114
11097,1203,595,Karaoke Carousal,6388,359392,4,1682553600,Indie,Kangen Band,5.0,32.205,-95.845,83
11098,1799,2687,Food Picasso Carnival,3095,537851,2,1678579200,Indie,Isyana Sarasvati,5.0,30.266,-97.745,61
11099,1434,1170,Euphonic Entertainment,5264,605896,3,1677369600,Electronic,Sheila On 7,5.0,35.189,-120.719,102
11100,142,974,Blackbox Music Festival,2498,782095,1,1674000000,R&B,Kangen Band,5.0,41.296,-73.147,164
11101,816,1943,Moonlight Beats,8764,702335,3,1681776000,Electronic,Kangen Band,5.0,43.441,-80.489,107
11102,1090,1506,Brain Music,6513,510185,1,1673136000,R&B,Gigi,5.0,32.875,-96.946,140
11103,1938,3021,Planet Fantasy World,7285,629143,2,1679529600,R&B,Payung Teduh,5.0,40.809,-73.945,142
11104,1411,2436,Simply Refreshing Summer Fest,3532,710291,3,1677542400,Indie,Andra and The Backbone,5.0,-33.871,151.21,74
11105,1047,2224,Paradise City,3657,767633,2,1677456000,Electronic,Repvblik,5.0,36.536,-87.354,89
11106,1308,256,Glastonbury,6583,510209,2,1681257600,Electronic,Nidji,2.0,42.332,-83.05,109
11107,1691,1481,In The Clouds,3274,304065,2,1672963200,R&B,Raisa,5.0,43.658,-79.402,165
11108,852,2597,Orange Harvest Festival,3232,262962,1,1680393600,Electronic,Agnes Monica,5.0,31.555,-110.291,86
11109,776,2043,Lullaby Lounge,6399,532449,1,1676332800,R&B,Bunga Citra Lestari,5.0,32.712,-117.16,160
11110,1072,272,Fluting Fun Times,7551,408880,4,1682035200,Electronic,Bunga Citra Lestari,2.0,43.142,-77.585,110
11111,774,2234,Sydney International Art Fair,6678,227525,3,1678579200,Pop,Bunga Citra Lestari,5.0,44.535,-72.003,199
11112,1046,1629,Hello Neighbour,55,240958,3,1672704000,Indie,Bunga Citra Lestari,5.0,34.04,-118.259,79
11113,1635,1296,Keys and Kegs,6116,129191,2,1680739200,Rock,Geisha,5.0,33.713,-78.925,192
11114,1799,948,Wireless Blues,8676,664850,1,1673136000,Rock,Padi,5.0,45.531,-122.633,175
11115,1990,2132,Singalong Soirée,6921,304087,3,1677974400,R&B,Repvblik,5.0,38.915,-77.067,149
11116,1239,2094,Singalong Shindig,9156,477226,3,1676505600,Indie,Isyana Sarasvati,5.0,40.11,-88.23,74
11117,764,820,Hell on Earth,7901,499884,3,1679788800,Electronic,Andra and The Backbone,5.0,44.989,-91.849,109
11118,1092,443,Yolo Fun,5501,687317,1,1682467200,Electronic,Vierra,3.0,33.351,-111.858,98
11119,1369,1511,Eventful Echoes,2197,116731,3,1672790400,Indie,Repvblik,5.0,43.975,-75.911,71
11120,885,1077,Music Canary,971,132302,2,1679011200,Indie,Tulus,5.0,40.781,-73.009,56
11121,979,1785,Salami Serenade,1074,417320,4,1676937600,Rock,Payung Teduh,5.0,42.114,-80.094,191
11122,1694,2679,Eclectic Street Fair,7908,462623,4,1683676800,Electronic,Raisa,5.0,37.508,-121.982,89
11123,556,2391,Ice Princess Winter Festival,7482,704921,1,1681862400,R&B,Repvblik,5.0,41.446,-74.423,159
11124,328,2535,Easter Week Festival,6476,141639,3,1677542400,Rock,Bunga Citra Lestari,5.0,30.496,-97.822,193
11125,468,2464,Summer Water Festival,4065,712551,3,1673395200,Electronic,HIVI!,5.0,29.982,-90.08,110
11126,456,117,Ubud Writers Retreat,4260,228799,4,1682553600,Electronic,Agnes Monica,1.0,32.617,-96.824,85
11127,1630,2663,Wanderlust Fest,425,530212,3,1681516800,Jazz,Dewa 19,5.0,43.503,-79.863,55
11128,991,2545,Pleasant Spring Beacon Fest,4804,226024,1,1673740800,Indie,Bunga Citra Lestari,5.0,33.22,-87.598,58
11129,1815,783,Electric Harmony,1186,58632,2,1675209600,Indie,Padi,5.0,34.639,-120.449,65
11130,49,313,Boogie Horizon,7153,348930,3,1673740800,Rock,Tulus,2.0,28.067,-82.398,193
11131,48,429,Shots Of Sound,7486,230233,3,1683158400,R&B,Sheila On 7,3.0,53.524,-113.526,155
11132,1309,884,Pop Timbre,4448,404942,2,1675468800,Dangdut,Kangen Band,5.0,35.586,-82.552,115
11133,163,586,Dance Paradise,72,298367,1,1677542400,Indie,Padi,4.0,42.072,-88.058,63
11134,528,624,Yay Music Night,7795,707745,2,1682553600,Pop,Naff,5.0,28.544,-81.367,200
11135,1098,1211,Eventful Echoes,6651,162237,2,1673481600,Indie,Payung Teduh,5.0,37.208,-93.294,62
11136,980,2831,Busk Akin Festival,651,335561,4,1673308800,Indie,Padi,5.0,43.649,-79.374,62
11137,1490,2091,Pop Vinyl,2499,276946,3,1677974400,Indie,Kangen Band,5.0,29.885,-97.673,71
11138,438,2720,Punk & Funk Music,3962,283333,2,1683158400,Electronic,Naff,5.0,29.688,-95.53,111
11139,474,2923,Festive Eve of Wine Day,2864,450009,1,1683849600,R&B,Geisha,5.0,40.73,-73.998,166
11140,1606,1094,Primal Reflex,798,520392,1,1678233600,R&B,Element,5.0,43.081,-76.115,153
11141,480,1472,Kuunella,5971,637754,2,1672704000,Dangdut,Vierra,5.0,34.145,-118.0,117
11142,1455,581,Dance Platinum,903,362130,1,1675382400,Indie,Naff,4.0,34.009,-118.117,75
11143,2078,2363,Loving You More Than Dessert,8606,547555,4,1676419200,Electronic,Isyana Sarasvati,5.0,40.853,-74.174,102
11144,2024,1566,Chorus Carousal,9905,794721,4,1680307200,Rock,Gigi,5.0,38.779,-90.28,178
11145,936,1156,Wavemakers Music Fest,4209,78782,2,1681689600,Dangdut,Payung Teduh,5.0,-33.863,151.17,127
11146,750,410,Mammoth Festival,8782,396950,3,1683244800,Dangdut,Element,3.0,45.691,-84.782,135
11147,386,2797,Serene Christmas Guild,6502,747629,4,1682726400,Indie,Geisha,5.0,44.935,-93.224,61
11148,1090,1322,Karaoke Merrymaking,8537,103930,4,1672531200,R&B,Padi,5.0,33.733,-117.992,163
11149,1538,2129,Verse Vibes,1419,105780,4,1680307200,Rock,Agnes Monica,5.0,40.721,-73.983,171
11150,1267,2478,Royal Summer Grounds Fest,5862,50055,1,1675036800,Jazz,Kangen Band,5.0,28.601,-81.201,55
11151,1456,2796,Soulful Christmas Threads,6662,322958,1,1675555200,R&B,Naff,5.0,30.837,-93.419,158
11152,1308,1813,Ame Entertain,1101,435509,1,1681344000,Dangdut,HIVI!,5.0,42.355,-71.065,121
11153,1311,1657,Rhythmic Gettogether,5739,768865,1,1675555200,Jazz,Ran,5.0,30.316,-97.708,52
